id,name,url,error
3021,Alice and Bob Playing Flower Game,https://leetcode.com/problems/alice-and-bob-playing-flower-game/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3022,Minimize OR of Remaining Elements Using Operations,https://leetcode.com/problems/minimize-or-of-remaining-elements-using-operations/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3023,Find Pattern in Infinite Stream I,https://leetcode.com/problems/find-pattern-in-infinite-stream-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3024,Type of Triangle,https://leetcode.com/problems/type-of-triangle/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3025,Find the Number of Ways to Place People I,https://leetcode.com/problems/find-the-number-of-ways-to-place-people-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3026,Maximum Good Subarray Sum,https://leetcode.com/problems/maximum-good-subarray-sum/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3027,Find the Number of Ways to Place People II,https://leetcode.com/problems/find-the-number-of-ways-to-place-people-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3028,Ant on the Boundary,https://leetcode.com/problems/ant-on-the-boundary/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3029,Minimum Time to Revert Word to Initial State I,https://leetcode.com/problems/minimum-time-to-revert-word-to-initial-state-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3030,Find the Grid of Region Average,https://leetcode.com/problems/find-the-grid-of-region-average/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3031,Minimum Time to Revert Word to Initial State II,https://leetcode.com/problems/minimum-time-to-revert-word-to-initial-state-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3032,Count Numbers With Unique Digits II,https://leetcode.com/problems/count-numbers-with-unique-digits-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3033,Modify the Matrix,https://leetcode.com/problems/modify-the-matrix/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3034,Number of Subarrays That Match a Pattern I,https://leetcode.com/problems/number-of-subarrays-that-match-a-pattern-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3035,Maximum Palindromes After Operations,https://leetcode.com/problems/maximum-palindromes-after-operations/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3036,Number of Subarrays That Match a Pattern II,https://leetcode.com/problems/number-of-subarrays-that-match-a-pattern-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3037,Find Pattern in Infinite Stream II,https://leetcode.com/problems/find-pattern-in-infinite-stream-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3038,Maximum Number of Operations With the Same Score I,https://leetcode.com/problems/maximum-number-of-operations-with-the-same-score-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3039,Apply Operations to Make String Empty,https://leetcode.com/problems/apply-operations-to-make-string-empty/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3040,Maximum Number of Operations With the Same Score II,https://leetcode.com/problems/maximum-number-of-operations-with-the-same-score-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3041,Maximize Consecutive Elements in an Array After Modification,https://leetcode.com/problems/maximize-consecutive-elements-in-an-array-after-modification/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3042,Count Prefix and Suffix Pairs I,https://leetcode.com/problems/count-prefix-and-suffix-pairs-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3043,Find the Length of the Longest Common Prefix,https://leetcode.com/problems/find-the-length-of-the-longest-common-prefix/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3044,Most Frequent Prime,https://leetcode.com/problems/most-frequent-prime/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3045,Count Prefix and Suffix Pairs II,https://leetcode.com/problems/count-prefix-and-suffix-pairs-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3046,Split the Array,https://leetcode.com/problems/split-the-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3047,Find the Largest Area of Square Inside Two Rectangles,https://leetcode.com/problems/find-the-largest-area-of-square-inside-two-rectangles/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3048,Earliest Second to Mark Indices I,https://leetcode.com/problems/earliest-second-to-mark-indices-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3049,Earliest Second to Mark Indices II,https://leetcode.com/problems/earliest-second-to-mark-indices-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3050,Pizza Toppings Cost Analysis,https://leetcode.com/problems/pizza-toppings-cost-analysis/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3051,Find Candidates for Data Scientist Position,https://leetcode.com/problems/find-candidates-for-data-scientist-position/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3052,Maximize Items,https://leetcode.com/problems/maximize-items/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3053,Classifying Triangles by Lengths,https://leetcode.com/problems/classifying-triangles-by-lengths/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3054,Binary Tree Nodes,https://leetcode.com/problems/binary-tree-nodes/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3055,Top Percentile Fraud,https://leetcode.com/problems/top-percentile-fraud/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3056,Snaps Analysis,https://leetcode.com/problems/snaps-analysis/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3057,Employees Project Allocation,https://leetcode.com/problems/employees-project-allocation/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3058,Friends With No Mutual Friends,https://leetcode.com/problems/friends-with-no-mutual-friends/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3059,Find All Unique Email Domains,https://leetcode.com/problems/find-all-unique-email-domains/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3060,User Activities within Time Bounds,https://leetcode.com/problems/user-activities-within-time-bounds/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3061,Calculate Trapping Rain Water,https://leetcode.com/problems/calculate-trapping-rain-water/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3062,Winner of the Linked List Game,https://leetcode.com/problems/winner-of-the-linked-list-game/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3063,Linked List Frequency,https://leetcode.com/problems/linked-list-frequency/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3064,Guess the Number Using Bitwise Questions I,https://leetcode.com/problems/guess-the-number-using-bitwise-questions-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3065,Minimum Operations to Exceed Threshold Value I,https://leetcode.com/problems/minimum-operations-to-exceed-threshold-value-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3066,Minimum Operations to Exceed Threshold Value II,https://leetcode.com/problems/minimum-operations-to-exceed-threshold-value-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3067,Count Pairs of Connectable Servers in a Weighted Tree Network,https://leetcode.com/problems/count-pairs-of-connectable-servers-in-a-weighted-tree-network/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3068,Find the Maximum Sum of Node Values,https://leetcode.com/problems/find-the-maximum-sum-of-node-values/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3069,Distribute Elements Into Two Arrays I,https://leetcode.com/problems/distribute-elements-into-two-arrays-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3070,Count Submatrices with Top-Left Element and Sum Less Than k,https://leetcode.com/problems/count-submatrices-with-top-left-element-and-sum-less-than-k/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3071,Minimum Operations to Write the Letter Y on a Grid,https://leetcode.com/problems/minimum-operations-to-write-the-letter-y-on-a-grid/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3072,Distribute Elements Into Two Arrays II,https://leetcode.com/problems/distribute-elements-into-two-arrays-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3073,Maximum Increasing Triplet Value,https://leetcode.com/problems/maximum-increasing-triplet-value/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3074,Apple Redistribution into Boxes,https://leetcode.com/problems/apple-redistribution-into-boxes/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3075,Maximize Happiness of Selected Children,https://leetcode.com/problems/maximize-happiness-of-selected-children/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3076,Shortest Uncommon Substring in an Array,https://leetcode.com/problems/shortest-uncommon-substring-in-an-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3077,Maximum Strength of K Disjoint Subarrays,https://leetcode.com/problems/maximum-strength-of-k-disjoint-subarrays/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3078,Match Alphanumerical Pattern in Matrix I,https://leetcode.com/problems/match-alphanumerical-pattern-in-matrix-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3079,Find the Sum of Encrypted Integers,https://leetcode.com/problems/find-the-sum-of-encrypted-integers/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3080,Mark Elements on Array by Performing Queries,https://leetcode.com/problems/mark-elements-on-array-by-performing-queries/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3081,Replace Question Marks in String to Minimize Its Value,https://leetcode.com/problems/replace-question-marks-in-string-to-minimize-its-value/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3082,Find the Sum of the Power of All Subsequences,https://leetcode.com/problems/find-the-sum-of-the-power-of-all-subsequences/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3083,Existence of a Substring in a String and Its Reverse,https://leetcode.com/problems/existence-of-a-substring-in-a-string-and-its-reverse/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3084,Count Substrings Starting and Ending with Given Character,https://leetcode.com/problems/count-substrings-starting-and-ending-with-given-character/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3085,Minimum Deletions to Make String K-Special,https://leetcode.com/problems/minimum-deletions-to-make-string-k-special/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3086,Minimum Moves to Pick K Ones,https://leetcode.com/problems/minimum-moves-to-pick-k-ones/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3087,Find Trending Hashtags,https://leetcode.com/problems/find-trending-hashtags/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3088,Make String Anti-palindrome,https://leetcode.com/problems/make-string-anti-palindrome/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3089,Find Bursty Behavior,https://leetcode.com/problems/find-bursty-behavior/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3090,Maximum Length Substring With Two Occurrences,https://leetcode.com/problems/maximum-length-substring-with-two-occurrences/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":34}"
3091,Apply Operations to Make Sum of Array Greater Than or Equal to k,https://leetcode.com/problems/apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3092,Most Frequent IDs,https://leetcode.com/problems/most-frequent-ids/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3093,Longest Common Suffix Queries,https://leetcode.com/problems/longest-common-suffix-queries/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3094,Guess the Number Using Bitwise Questions II,https://leetcode.com/problems/guess-the-number-using-bitwise-questions-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3095,Shortest Subarray With OR at Least K I,https://leetcode.com/problems/shortest-subarray-with-or-at-least-k-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3096,Minimum Levels to Gain More Points,https://leetcode.com/problems/minimum-levels-to-gain-more-points/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3097,Shortest Subarray With OR at Least K II,https://leetcode.com/problems/shortest-subarray-with-or-at-least-k-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3098,Find the Sum of Subsequence Powers,https://leetcode.com/problems/find-the-sum-of-subsequence-powers/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3099,Harshad Number,https://leetcode.com/problems/harshad-number/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3100,Water Bottles II,https://leetcode.com/problems/water-bottles-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3101,Count Alternating Subarrays,https://leetcode.com/problems/count-alternating-subarrays/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3102,Minimize Manhattan Distances,https://leetcode.com/problems/minimize-manhattan-distances/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3103,Find Trending Hashtags II ,https://leetcode.com/problems/find-trending-hashtags-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3104,Find Longest Self-Contained Substring,https://leetcode.com/problems/find-longest-self-contained-substring/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3105,Longest Strictly Increasing or Strictly Decreasing Subarray,https://leetcode.com/problems/longest-strictly-increasing-or-strictly-decreasing-subarray/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3106,Lexicographically Smallest String After Operations With Constraint,https://leetcode.com/problems/lexicographically-smallest-string-after-operations-with-constraint/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3107,Minimum Operations to Make Median of Array Equal to K,https://leetcode.com/problems/minimum-operations-to-make-median-of-array-equal-to-k/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3108,Minimum Cost Walk in Weighted Graph,https://leetcode.com/problems/minimum-cost-walk-in-weighted-graph/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3109,Find the Index of Permutation,https://leetcode.com/problems/find-the-index-of-permutation/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3110,Score of a String,https://leetcode.com/problems/score-of-a-string/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3111,Minimum Rectangles to Cover Points,https://leetcode.com/problems/minimum-rectangles-to-cover-points/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3112,Minimum Time to Visit Disappearing Nodes,https://leetcode.com/problems/minimum-time-to-visit-disappearing-nodes/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3113,Find the Number of Subarrays Where Boundary Elements Are Maximum,https://leetcode.com/problems/find-the-number-of-subarrays-where-boundary-elements-are-maximum/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3114,Latest Time You Can Obtain After Replacing Characters,https://leetcode.com/problems/latest-time-you-can-obtain-after-replacing-characters/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3115,Maximum Prime Difference,https://leetcode.com/problems/maximum-prime-difference/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3116,Kth Smallest Amount With Single Denomination Combination,https://leetcode.com/problems/kth-smallest-amount-with-single-denomination-combination/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3117,Minimum Sum of Values by Dividing Array,https://leetcode.com/problems/minimum-sum-of-values-by-dividing-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3118,Friday Purchase III ,https://leetcode.com/problems/friday-purchase-iii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3119,Maximum Number of Potholes That Can Be Fixed,https://leetcode.com/problems/maximum-number-of-potholes-that-can-be-fixed/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3120,Count the Number of Special Characters I,https://leetcode.com/problems/count-the-number-of-special-characters-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3121,Count the Number of Special Characters II,https://leetcode.com/problems/count-the-number-of-special-characters-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3122,Minimum Number of Operations to Satisfy Conditions,https://leetcode.com/problems/minimum-number-of-operations-to-satisfy-conditions/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3123,Find Edges in Shortest Paths,https://leetcode.com/problems/find-edges-in-shortest-paths/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3124,Find Longest Calls,https://leetcode.com/problems/find-longest-calls/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3125,Maximum Number That Makes Result of Bitwise AND Zero,https://leetcode.com/problems/maximum-number-that-makes-result-of-bitwise-and-zero/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3126,Server Utilization Time,https://leetcode.com/problems/server-utilization-time/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3127,Make a Square with the Same Color,https://leetcode.com/problems/make-a-square-with-the-same-color/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3128,Right Triangles,https://leetcode.com/problems/right-triangles/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3129,Find All Possible Stable Binary Arrays I,https://leetcode.com/problems/find-all-possible-stable-binary-arrays-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3130,Find All Possible Stable Binary Arrays II,https://leetcode.com/problems/find-all-possible-stable-binary-arrays-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3131,Find the Integer Added to Array I,https://leetcode.com/problems/find-the-integer-added-to-array-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3132,Find the Integer Added to Array II,https://leetcode.com/problems/find-the-integer-added-to-array-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3133,Minimum Array End,https://leetcode.com/problems/minimum-array-end/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3134,Find the Median of the Uniqueness Array,https://leetcode.com/problems/find-the-median-of-the-uniqueness-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3135,Equalize Strings by Adding or Removing Characters at Ends,https://leetcode.com/problems/equalize-strings-by-adding-or-removing-characters-at-ends/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3136,Valid Word,https://leetcode.com/problems/valid-word/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3137,Minimum Number of Operations to Make Word K-Periodic,https://leetcode.com/problems/minimum-number-of-operations-to-make-word-k-periodic/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3138,Minimum Length of Anagram Concatenation,https://leetcode.com/problems/minimum-length-of-anagram-concatenation/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3139,Minimum Cost to Equalize Array,https://leetcode.com/problems/minimum-cost-to-equalize-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3140,Consecutive Available Seats II,https://leetcode.com/problems/consecutive-available-seats-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3141,Maximum Hamming Distances,https://leetcode.com/problems/maximum-hamming-distances/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3142,Check if Grid Satisfies Conditions,https://leetcode.com/problems/check-if-grid-satisfies-conditions/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3143,Maximum Points Inside the Square,https://leetcode.com/problems/maximum-points-inside-the-square/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3144,Minimum Substring Partition of Equal Character Frequency,https://leetcode.com/problems/minimum-substring-partition-of-equal-character-frequency/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3145,Find Products of Elements of Big Array,https://leetcode.com/problems/find-products-of-elements-of-big-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3146,Permutation Difference between Two Strings,https://leetcode.com/problems/permutation-difference-between-two-strings/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3147,Taking Maximum Energy From the Mystic Dungeon,https://leetcode.com/problems/taking-maximum-energy-from-the-mystic-dungeon/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3148,Maximum Difference Score in a Grid,https://leetcode.com/problems/maximum-difference-score-in-a-grid/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3149,Find the Minimum Cost Array Permutation,https://leetcode.com/problems/find-the-minimum-cost-array-permutation/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3150,Invalid Tweets II,https://leetcode.com/problems/invalid-tweets-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3151,Special Array I,https://leetcode.com/problems/special-array-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3152,Special Array II,https://leetcode.com/problems/special-array-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3153,Sum of Digit Differences of All Pairs,https://leetcode.com/problems/sum-of-digit-differences-of-all-pairs/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3154,Find Number of Ways to Reach the K-th Stair,https://leetcode.com/problems/find-number-of-ways-to-reach-the-k-th-stair/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3155,Maximum Number of Upgradable Servers,https://leetcode.com/problems/maximum-number-of-upgradable-servers/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3156,Employee Task Duration and Concurrent Tasks,https://leetcode.com/problems/employee-task-duration-and-concurrent-tasks/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3157,Find the Level of Tree with Minimum Sum,https://leetcode.com/problems/find-the-level-of-tree-with-minimum-sum/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3158,Find the XOR of Numbers Which Appear Twice,https://leetcode.com/problems/find-the-xor-of-numbers-which-appear-twice/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3159,Find Occurrences of an Element in an Array,https://leetcode.com/problems/find-occurrences-of-an-element-in-an-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3160,Find the Number of Distinct Colors Among the Balls,https://leetcode.com/problems/find-the-number-of-distinct-colors-among-the-balls/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3161,Block Placement Queries,https://leetcode.com/problems/block-placement-queries/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3162,Find the Number of Good Pairs I,https://leetcode.com/problems/find-the-number-of-good-pairs-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3163,String Compression III,https://leetcode.com/problems/string-compression-iii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3164,Find the Number of Good Pairs II,https://leetcode.com/problems/find-the-number-of-good-pairs-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3165,Maximum Sum of Subsequence With Non-adjacent Elements,https://leetcode.com/problems/maximum-sum-of-subsequence-with-non-adjacent-elements/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3166,Calculate Parking Fees and Duration,https://leetcode.com/problems/calculate-parking-fees-and-duration/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3167,Better Compression of String,https://leetcode.com/problems/better-compression-of-string/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3168,Minimum Number of Chairs in a Waiting Room,https://leetcode.com/problems/minimum-number-of-chairs-in-a-waiting-room/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3169,Count Days Without Meetings,https://leetcode.com/problems/count-days-without-meetings/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":25}"
3170,Lexicographically Minimum String After Removing Stars,https://leetcode.com/problems/lexicographically-minimum-string-after-removing-stars/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3171,Find Subarray With Bitwise OR Closest to K,https://leetcode.com/problems/find-subarray-with-bitwise-or-closest-to-k/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":25}"
3172,Second Day Verification,https://leetcode.com/problems/second-day-verification/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":43}"
3173,Bitwise OR of Adjacent Elements,https://leetcode.com/problems/bitwise-or-of-adjacent-elements/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3174,Clear Digits,https://leetcode.com/problems/clear-digits/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":25}"
3175,Find The First Player to win K Games in a Row,https://leetcode.com/problems/find-the-first-player-to-win-k-games-in-a-row/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3176,Find the Maximum Length of a Good Subsequence I,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-i/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":25}"
3177,Find the Maximum Length of a Good Subsequence II,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":26}"
3178,Find the Child Who Has the Ball After K Seconds,https://leetcode.com/problems/find-the-child-who-has-the-ball-after-k-seconds/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":25}"
3179,Find the N-th Value After K Seconds,https://leetcode.com/problems/find-the-n-th-value-after-k-seconds/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":25}"
